 7:38:56PM on Apr 24, 2016 - frame ahead frames 0
 7:45:18PM on Apr 24, 2016 - frame ahead frames 4659
 7:45:18PM on Apr 24, 2016 - frame ahead frames 4682
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4704
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4726
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4748
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4771
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4793
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4815
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4837
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4859
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4882
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4904
 7:45:19PM on Apr 24, 2016 - frame ahead frames 4926
 7:45:20PM on Apr 24, 2016 - frame ahead frames 4948
 7:45:20PM on Apr 24, 2016 - frame ahead frames 4971
 7:45:20PM on Apr 24, 2016 - frame ahead frames 4993
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5015
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5037
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5059
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5082
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5104
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5126
 7:45:23PM on Apr 24, 2016 - frame ahead frames 5148
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5171
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5193
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5215
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5237
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5259
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5282
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5304
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5326
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5348
 7:45:24PM on Apr 24, 2016 - frame ahead frames 5371
 7:45:25PM on Apr 24, 2016 - frame ahead frames 5393
 7:45:25PM on Apr 24, 2016 - frame ahead frames 5415
 7:45:25PM on Apr 24, 2016 - frame ahead frames 5437
 7:45:25PM on Apr 24, 2016 - frame ahead frames 5459
 7:45:25PM on Apr 24, 2016 - frame ahead frames 5482
 7:45:25PM on Apr 24, 2016 - ERROR - 
 7:47:54PM on Apr 24, 2016 - [settings][FRAMES==24965][MAX_LISTENERS==32][FPS==1100][SONGS==5][URL==http://ani-radio.ga:7654/<any>.mp3]
 7:48:06PM on Apr 24, 2016 - 1100 frames behind
 7:48:06PM on Apr 24, 2016 - 1098 frames behind
 7:48:06PM on Apr 24, 2016 - 1076 frames behind
 7:48:06PM on Apr 24, 2016 - 1053 frames behind
 7:48:06PM on Apr 24, 2016 - 1031 frames behind
 7:48:06PM on Apr 24, 2016 - 1009 frames behind
 7:48:06PM on Apr 24, 2016 - 987 frames behind
 7:48:07PM on Apr 24, 2016 - 964 frames behind
 7:48:07PM on Apr 24, 2016 - 942 frames behind
 7:48:07PM on Apr 24, 2016 - 920 frames behind
 7:48:07PM on Apr 24, 2016 - 898 frames behind
 7:48:07PM on Apr 24, 2016 - 876 frames behind
 7:48:07PM on Apr 24, 2016 - 853 frames behind
 7:48:07PM on Apr 24, 2016 - 831 frames behind
 7:48:07PM on Apr 24, 2016 - 809 frames behind
 7:48:07PM on Apr 24, 2016 - 787 frames behind
 7:48:07PM on Apr 24, 2016 - 764 frames behind
 7:48:08PM on Apr 24, 2016 - 742 frames behind
 7:48:08PM on Apr 24, 2016 - 720 frames behind
 7:48:08PM on Apr 24, 2016 - 698 frames behind
 7:48:08PM on Apr 24, 2016 - 676 frames behind
 7:48:08PM on Apr 24, 2016 - 653 frames behind
 7:48:08PM on Apr 24, 2016 - 631 frames behind
 7:48:08PM on Apr 24, 2016 - 609 frames behind
 7:48:08PM on Apr 24, 2016 - 587 frames behind
 7:48:08PM on Apr 24, 2016 - 564 frames behind
 7:48:08PM on Apr 24, 2016 - 542 frames behind
 7:48:08PM on Apr 24, 2016 - 520 frames behind
 7:48:08PM on Apr 24, 2016 - 498 frames behind
 7:48:08PM on Apr 24, 2016 - 476 frames behind
 7:48:09PM on Apr 24, 2016 - 453 frames behind
 7:48:09PM on Apr 24, 2016 - 431 frames behind
 7:48:09PM on Apr 24, 2016 - 409 frames behind
 7:48:09PM on Apr 24, 2016 - 387 frames behind
 7:48:09PM on Apr 24, 2016 - 364 frames behind
 7:48:09PM on Apr 24, 2016 - 342 frames behind
 7:48:09PM on Apr 24, 2016 - 320 frames behind
 7:48:09PM on Apr 24, 2016 - 298 frames behind
 7:48:09PM on Apr 24, 2016 - 276 frames behind
 7:48:09PM on Apr 24, 2016 - 253 frames behind
 7:48:09PM on Apr 24, 2016 - 231 frames behind
 7:48:10PM on Apr 24, 2016 - 209 frames behind
 7:48:10PM on Apr 24, 2016 - 187 frames behind
 7:48:10PM on Apr 24, 2016 - 164 frames behind
 7:48:11PM on Apr 24, 2016 - 142 frames behind
 7:48:11PM on Apr 24, 2016 - 120 frames behind
 7:48:11PM on Apr 24, 2016 - 98 frames behind
 7:48:11PM on Apr 24, 2016 - 76 frames behind
 7:48:11PM on Apr 24, 2016 - 53 frames behind
 7:48:12PM on Apr 24, 2016 - 31 frames behind
 7:48:12PM on Apr 24, 2016 - 9 frames behind
 7:48:12PM on Apr 24, 2016 - frame ahead frames 1113
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1136
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1158
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1180
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1202
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1224
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1247
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1269
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1291
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1313
 7:48:13PM on Apr 24, 2016 - frame ahead frames 1336
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1358
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1380
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1402
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1424
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1447
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1469
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1491
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1513
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1536
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1558
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1580
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1602
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1624
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1647
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1669
 7:48:14PM on Apr 24, 2016 - frame ahead frames 1691
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1713
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1736
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1758
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1780
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1802
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1824
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1847
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1869
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1891
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1913
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1936
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1958
 7:48:15PM on Apr 24, 2016 - frame ahead frames 1980
 7:48:15PM on Apr 24, 2016 - frame ahead frames 2002
 7:48:15PM on Apr 24, 2016 - frame ahead frames 2024
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2047
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2069
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2091
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2113
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2136
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2158
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2180
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2202
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2224
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2247
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2269
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2291
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2313
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2336
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2358
 7:48:16PM on Apr 24, 2016 - frame ahead frames 2380
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2402
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2424
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2447
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2469
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2491
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2513
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2536
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2558
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2580
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2602
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2624
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2647
 7:48:17PM on Apr 24, 2016 - frame ahead frames 2669
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2691
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2713
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2736
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2758
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2780
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2802
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2824
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2847
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2869
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2891
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2913
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2936
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2958
 7:48:18PM on Apr 24, 2016 - frame ahead frames 2980
 7:48:18PM on Apr 24, 2016 - frame ahead frames 3002
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3024
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3047
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3069
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3091
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3113
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3136
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3158
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3180
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3202
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3224
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3247
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3269
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3291
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3313
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3336
 7:48:19PM on Apr 24, 2016 - frame ahead frames 3358
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3380
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3402
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3424
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3447
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3469
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3491
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3513
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3536
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3558
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3580
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3602
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3624
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3647
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3669
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3691
 7:48:20PM on Apr 24, 2016 - frame ahead frames 3713
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3736
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3758
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3780
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3802
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3824
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3847
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3869
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3891
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3913
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3936
 7:48:21PM on Apr 24, 2016 - frame ahead frames 3958
 7:48:22PM on Apr 24, 2016 - frame ahead frames 3980
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4002
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4024
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4047
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4069
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4091
 7:48:22PM on Apr 24, 2016 - frame ahead frames 4113
 7:48:22PM on Apr 24, 2016 - ERROR - 
 7:48:53PM on Apr 24, 2016 - [settings][FRAMES==24965][MAX_LISTENERS==32][FPS==11000][SONGS==5][URL==http://ani-radio.ga:7654/<any>.mp3]
 7:48:58PM on Apr 24, 2016 - 11000 frames behind
 7:48:58PM on Apr 24, 2016 - 10994 frames behind
 7:48:58PM on Apr 24, 2016 - 10972 frames behind
 7:48:59PM on Apr 24, 2016 - 10950 frames behind
 7:48:59PM on Apr 24, 2016 - 10928 frames behind
 7:48:59PM on Apr 24, 2016 - 10905 frames behind
 7:48:59PM on Apr 24, 2016 - 10883 frames behind
 7:48:59PM on Apr 24, 2016 - 10861 frames behind
 7:48:59PM on Apr 24, 2016 - 10839 frames behind
 7:48:59PM on Apr 24, 2016 - 10817 frames behind
 7:48:59PM on Apr 24, 2016 - 10794 frames behind
 7:48:59PM on Apr 24, 2016 - 10772 frames behind
 7:48:59PM on Apr 24, 2016 - 10750 frames behind
 7:49:00PM on Apr 24, 2016 - 10728 frames behind
 7:49:00PM on Apr 24, 2016 - 10705 frames behind
 7:49:00PM on Apr 24, 2016 - 10683 frames behind
 7:49:00PM on Apr 24, 2016 - 10661 frames behind
 7:49:00PM on Apr 24, 2016 - 10639 frames behind
 7:49:00PM on Apr 24, 2016 - 10617 frames behind
 7:49:00PM on Apr 24, 2016 - 10594 frames behind
 7:49:00PM on Apr 24, 2016 - 10572 frames behind
 7:49:00PM on Apr 24, 2016 - 10550 frames behind
 7:49:00PM on Apr 24, 2016 - 10528 frames behind
 7:49:00PM on Apr 24, 2016 - 10505 frames behind
 7:49:01PM on Apr 24, 2016 - 10483 frames behind
 7:49:01PM on Apr 24, 2016 - 10461 frames behind
 7:49:01PM on Apr 24, 2016 - 10439 frames behind
 7:49:01PM on Apr 24, 2016 - 10417 frames behind
 7:49:01PM on Apr 24, 2016 - 10394 frames behind
 7:49:01PM on Apr 24, 2016 - 10372 frames behind
 7:49:01PM on Apr 24, 2016 - 10350 frames behind
 7:49:01PM on Apr 24, 2016 - 10328 frames behind
 7:49:01PM on Apr 24, 2016 - 10305 frames behind
 7:49:02PM on Apr 24, 2016 - 10283 frames behind
 7:49:02PM on Apr 24, 2016 - 10261 frames behind
 7:49:02PM on Apr 24, 2016 - 10239 frames behind
 7:49:02PM on Apr 24, 2016 - 10217 frames behind
 7:49:02PM on Apr 24, 2016 - 10194 frames behind
 7:49:02PM on Apr 24, 2016 - 10172 frames behind
 7:49:02PM on Apr 24, 2016 - 10150 frames behind
 7:49:02PM on Apr 24, 2016 - 10128 frames behind
 7:49:03PM on Apr 24, 2016 - 10105 frames behind
 7:49:03PM on Apr 24, 2016 - 10083 frames behind
 7:49:03PM on Apr 24, 2016 - 10061 frames behind
 7:49:05PM on Apr 24, 2016 - 10039 frames behind
 7:49:06PM on Apr 24, 2016 - 10017 frames behind
 7:49:07PM on Apr 24, 2016 - 9994 frames behind
 7:49:07PM on Apr 24, 2016 - 9972 frames behind
 7:49:07PM on Apr 24, 2016 - 9950 frames behind
 7:49:07PM on Apr 24, 2016 - 9928 frames behind
 7:49:07PM on Apr 24, 2016 - 9905 frames behind
 7:49:07PM on Apr 24, 2016 - 9883 frames behind
 7:49:07PM on Apr 24, 2016 - 9861 frames behind
 7:49:08PM on Apr 24, 2016 - 9839 frames behind
 7:49:08PM on Apr 24, 2016 - 9817 frames behind
 7:49:08PM on Apr 24, 2016 - 9794 frames behind
 7:49:08PM on Apr 24, 2016 - 9772 frames behind
 7:49:08PM on Apr 24, 2016 - 9750 frames behind
 7:49:08PM on Apr 24, 2016 - 9728 frames behind
 7:49:08PM on Apr 24, 2016 - 9705 frames behind
 7:49:08PM on Apr 24, 2016 - 9683 frames behind
 7:49:08PM on Apr 24, 2016 - 9661 frames behind
 7:49:09PM on Apr 24, 2016 - 9639 frames behind
 7:49:09PM on Apr 24, 2016 - 9617 frames behind
 7:49:09PM on Apr 24, 2016 - 9594 frames behind
 7:49:09PM on Apr 24, 2016 - 9572 frames behind
 7:49:09PM on Apr 24, 2016 - 9550 frames behind
 7:49:09PM on Apr 24, 2016 - 9528 frames behind
 7:49:09PM on Apr 24, 2016 - 9505 frames behind
 7:49:09PM on Apr 24, 2016 - 9483 frames behind
 7:49:10PM on Apr 24, 2016 - 9461 frames behind
 7:49:10PM on Apr 24, 2016 - 9439 frames behind
 7:49:10PM on Apr 24, 2016 - 9417 frames behind
 7:49:10PM on Apr 24, 2016 - 9394 frames behind
 7:49:10PM on Apr 24, 2016 - 9372 frames behind
 7:49:10PM on Apr 24, 2016 - 9350 frames behind
 7:49:10PM on Apr 24, 2016 - 9328 frames behind
 7:49:10PM on Apr 24, 2016 - 9305 frames behind
 7:49:10PM on Apr 24, 2016 - 9283 frames behind
 7:49:10PM on Apr 24, 2016 - 9261 frames behind
 7:49:10PM on Apr 24, 2016 - 9239 frames behind
 7:49:10PM on Apr 24, 2016 - 9217 frames behind
 7:49:10PM on Apr 24, 2016 - 9194 frames behind
 7:49:10PM on Apr 24, 2016 - 9172 frames behind
 7:49:11PM on Apr 24, 2016 - 9150 frames behind
 7:49:11PM on Apr 24, 2016 - 9128 frames behind
 7:49:11PM on Apr 24, 2016 - 9105 frames behind
 7:49:11PM on Apr 24, 2016 - 9083 frames behind
 7:49:11PM on Apr 24, 2016 - 9061 frames behind
 7:49:11PM on Apr 24, 2016 - 9039 frames behind
 7:49:11PM on Apr 24, 2016 - 9017 frames behind
 7:49:11PM on Apr 24, 2016 - 8994 frames behind
 7:49:11PM on Apr 24, 2016 - 8972 frames behind
 7:49:11PM on Apr 24, 2016 - 8950 frames behind
 7:49:11PM on Apr 24, 2016 - 8928 frames behind
 7:49:11PM on Apr 24, 2016 - 8905 frames behind
 7:49:12PM on Apr 24, 2016 - 8883 frames behind
 7:49:12PM on Apr 24, 2016 - 8861 frames behind
 7:49:12PM on Apr 24, 2016 - 8839 frames behind
 7:49:12PM on Apr 24, 2016 - 8817 frames behind
 7:49:12PM on Apr 24, 2016 - 8794 frames behind
 7:49:12PM on Apr 24, 2016 - 8772 frames behind
 7:49:12PM on Apr 24, 2016 - 8750 frames behind
 7:49:12PM on Apr 24, 2016 - 8728 frames behind
 7:49:12PM on Apr 24, 2016 - 8705 frames behind
 7:49:12PM on Apr 24, 2016 - 8683 frames behind
 7:49:13PM on Apr 24, 2016 - 8661 frames behind
 7:49:13PM on Apr 24, 2016 - 8639 frames behind
 7:49:13PM on Apr 24, 2016 - 8617 frames behind
 7:49:13PM on Apr 24, 2016 - 8594 frames behind
 7:49:13PM on Apr 24, 2016 - 8572 frames behind
 7:49:13PM on Apr 24, 2016 - 8550 frames behind
 7:49:13PM on Apr 24, 2016 - 8528 frames behind
 7:49:13PM on Apr 24, 2016 - 8505 frames behind
 7:49:13PM on Apr 24, 2016 - 8483 frames behind
 7:49:13PM on Apr 24, 2016 - 8461 frames behind
 7:49:13PM on Apr 24, 2016 - 8439 frames behind
 7:49:14PM on Apr 24, 2016 - 8417 frames behind
 7:49:14PM on Apr 24, 2016 - 8394 frames behind
 7:49:14PM on Apr 24, 2016 - 8372 frames behind
 7:49:14PM on Apr 24, 2016 - 8350 frames behind
 7:49:14PM on Apr 24, 2016 - 8328 frames behind
 7:49:14PM on Apr 24, 2016 - 8305 frames behind
 7:49:14PM on Apr 24, 2016 - 8283 frames behind
 7:49:14PM on Apr 24, 2016 - 8261 frames behind
 7:49:14PM on Apr 24, 2016 - 8239 frames behind
 7:49:14PM on Apr 24, 2016 - 8217 frames behind
 7:49:15PM on Apr 24, 2016 - 8194 frames behind
 7:49:15PM on Apr 24, 2016 - 8172 frames behind
 7:49:15PM on Apr 24, 2016 - 8150 frames behind
 7:49:15PM on Apr 24, 2016 - 8128 frames behind
 7:49:15PM on Apr 24, 2016 - 8105 frames behind
 7:49:15PM on Apr 24, 2016 - 8083 frames behind
 7:49:15PM on Apr 24, 2016 - 8061 frames behind
 7:49:15PM on Apr 24, 2016 - 8039 frames behind
 7:49:15PM on Apr 24, 2016 - 8017 frames behind
 7:49:15PM on Apr 24, 2016 - 7994 frames behind
 7:49:15PM on Apr 24, 2016 - 7972 frames behind
 7:49:15PM on Apr 24, 2016 - 7950 frames behind
 7:49:15PM on Apr 24, 2016 - 7928 frames behind
 7:49:16PM on Apr 24, 2016 - 7905 frames behind
 7:49:16PM on Apr 24, 2016 - 7883 frames behind
 7:49:16PM on Apr 24, 2016 - 7861 frames behind
 7:49:16PM on Apr 24, 2016 - 7839 frames behind
 7:49:16PM on Apr 24, 2016 - 7817 frames behind
 7:49:16PM on Apr 24, 2016 - 7794 frames behind
 7:49:16PM on Apr 24, 2016 - 7772 frames behind
 7:49:16PM on Apr 24, 2016 - 7750 frames behind
 7:49:16PM on Apr 24, 2016 - 7728 frames behind
 7:49:16PM on Apr 24, 2016 - 7705 frames behind
 7:49:16PM on Apr 24, 2016 - 7683 frames behind
 7:49:16PM on Apr 24, 2016 - 7661 frames behind
 7:49:16PM on Apr 24, 2016 - 7639 frames behind
 7:49:17PM on Apr 24, 2016 - 7617 frames behind
 7:49:17PM on Apr 24, 2016 - 7594 frames behind
 7:49:17PM on Apr 24, 2016 - 7572 frames behind
 7:49:17PM on Apr 24, 2016 - 7550 frames behind
 7:49:17PM on Apr 24, 2016 - 7528 frames behind
 7:49:17PM on Apr 24, 2016 - 7505 frames behind
 7:49:17PM on Apr 24, 2016 - 7483 frames behind
 7:49:17PM on Apr 24, 2016 - 7461 frames behind
 7:49:17PM on Apr 24, 2016 - 7439 frames behind
 7:49:18PM on Apr 24, 2016 - 7417 frames behind
 7:49:18PM on Apr 24, 2016 - 7394 frames behind
 7:49:18PM on Apr 24, 2016 - 7372 frames behind
 7:49:18PM on Apr 24, 2016 - 7350 frames behind
 7:49:18PM on Apr 24, 2016 - 7328 frames behind
 7:49:18PM on Apr 24, 2016 - 7305 frames behind
 7:49:18PM on Apr 24, 2016 - 7283 frames behind
 7:49:18PM on Apr 24, 2016 - 7261 frames behind
 7:49:18PM on Apr 24, 2016 - 7239 frames behind
 7:49:18PM on Apr 24, 2016 - 7217 frames behind
 7:49:18PM on Apr 24, 2016 - 7194 frames behind
 7:49:18PM on Apr 24, 2016 - 7172 frames behind
 7:49:18PM on Apr 24, 2016 - 7150 frames behind
 7:49:18PM on Apr 24, 2016 - 7128 frames behind
 7:49:18PM on Apr 24, 2016 - 7105 frames behind
 7:49:19PM on Apr 24, 2016 - 7083 frames behind
 7:49:19PM on Apr 24, 2016 - 7061 frames behind
 7:49:19PM on Apr 24, 2016 - 7039 frames behind
 7:49:19PM on Apr 24, 2016 - 7017 frames behind
 7:49:19PM on Apr 24, 2016 - 6994 frames behind
 7:49:19PM on Apr 24, 2016 - 6972 frames behind
 7:49:19PM on Apr 24, 2016 - 6950 frames behind
 7:49:19PM on Apr 24, 2016 - 6928 frames behind
 7:49:19PM on Apr 24, 2016 - 6905 frames behind
 7:49:19PM on Apr 24, 2016 - 6883 frames behind
 7:49:19PM on Apr 24, 2016 - 6861 frames behind
 7:49:19PM on Apr 24, 2016 - 6839 frames behind
 7:49:19PM on Apr 24, 2016 - 6817 frames behind
